,created_at,text
1664,2022-12-04 15:33:43+00:00,"@TroyGGalaxy @missteencrypto @WagmiGameCo JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9Nxf6Q0mNP"
1665,2022-12-04 15:33:43+00:00,"@barnstechh JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/nrWbsZi6Us"
1666,2022-12-04 15:33:42+00:00,"@mahalopatrim JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1dJduCjCFa"
1667,2022-12-04 15:33:41+00:00,"@MickaelPesser @HamdanMohammed JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/lF8Bh84r6r"
1668,2022-12-04 15:33:41+00:00,"@100xAltcoinGems Add @rabbit2023_ on the list✅🐰
Thanks me later✅😎🐰

https://t.co/42CgabTQWD

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ https://t.co/TTr4JxwzAq"
1669,2022-12-04 15:33:41+00:00,"All I see NOW  on Twitter is White Extremist stuff.... I don't  really want to see that when I wake up.... What the f#ck happened?? 
#Elonmusk @elonmusk"
1670,2022-12-04 15:33:41+00:00,"@FadiahPutri26 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/CnucDS0AlN"
1671,2022-12-04 15:33:41+00:00,"@omohamerpunks JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ZyI4AVvCJr"
1672,2022-12-04 15:33:40+00:00,"@Ibram98501382 @sesokmenang @AirdropHunTerhh @CryptoHunterTR JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/WMaTG2varH"
1673,2022-12-04 15:33:40+00:00,"@cryptoworld_app JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/LA8hRSstHj"
1674,2022-12-04 15:33:40+00:00,"@CryptoSpotter05 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9RXWc9klZu"
1675,2022-12-04 15:33:40+00:00,"@raid_token @CoinvoteCC @raidtoken JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/JRwtJBzEuk"
1676,2022-12-04 15:33:39+00:00,"@NylsTV @SkyweaverGame JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/DIstiHvAeF"
1677,2022-12-04 15:33:39+00:00,"@rashed9397 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/s9UTIL82mD"
1678,2022-12-04 15:33:39+00:00,"@deshkar_ajay @BSCNews JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ytR0M4KlQt"
1679,2022-12-04 15:33:39+00:00,"@cryti_call JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/uUHniJRSfB"
1680,2022-12-04 15:33:38+00:00,"@cryti_call JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/xvj3on6Zwt"
1681,2022-12-04 15:33:38+00:00,"@RaidTokenBSC @CoinvoteCC @raidtoken JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1wTm9ywHuP"
1682,2022-12-04 15:33:36+00:00,"@cryptojack #CheemsInu 
#Cheemsarmy 
#CheemsBSC 
#CheemsETH 
#CheemsAVAX 
#CheemsInuArmy 
#elonmusk 
#cryptocurrency 
#Binance    
#CZBinance 
#Kucoin    
too the moon🚀🚀🚀🚀🚀 https://t.co/E5GG9x7xxX"
1683,2022-12-04 15:33:31+00:00,"@Sedi2021 @FathomFinance JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/I1DjDi4OcJ"
1684,2022-12-04 15:33:30+00:00,"Has the #GOP started doing nothing about the #twitterfiles yet?

#twitterfiles #MattTaibbi #ELONMUSK #Twitter"
1685,2022-12-04 15:33:30+00:00,"@Expay_24 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/aCfavy0Zos"
1686,2022-12-04 15:33:30+00:00,"@France_Luxe_BS @JMFiguet JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/4Nks9fABJO"
1687,2022-12-04 15:33:27+00:00,"@axion_network JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/cKWzBPNK1A"
1688,2022-12-04 15:33:25+00:00,Exactly🫡 #teamdoge #Elonmusk https://t.co/ArbdfpLpEN
1689,2022-12-04 15:33:20+00:00,"@KerubimEl JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/G9rN2kbyYg"
1690,2022-12-04 15:33:15+00:00,"@cryptoreview_ai JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/48NzRmrutz"
1691,2022-12-04 15:33:14+00:00,"@elonmusk @tim_cook Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/3Ye5VG564I"
1692,2022-12-04 15:33:14+00:00,"@mayemusk @Tesla @ElonGoatToken ($EGT) has a DEV TEAM with members that have built BILLION DOLLAR CORPORATIONS. This Token is next in line for a MARS SHOT - Don’t miss this Gem! 

#elongoat #egt #elongoattoken #claimyourgoat #ElonistheGoat #memecoin $EGT #elonmusk https://t.co/4dntURZgB1"
1693,2022-12-04 15:33:06+00:00,"@_Crypto_Frog JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/PBPr4fh97C"
1694,2022-12-04 15:32:58+00:00,"@MetaClashOnline JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/dPq3v6FmAB"
1695,2022-12-04 15:32:58+00:00,"@mayemusk Golly. He was kinda smart !!!! LOL
Unfortunately most people on this planet have no clue who this fella was of what he did. Nikola was truly a man born out of his time. Sound familiar???
#Elonmusk"
1696,2022-12-04 15:32:56+00:00,"@ShibSpain JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/vIY6MSLz8c"
1697,2022-12-04 15:32:53+00:00,"@WhalesMetaverse #CheemsInu 
#Cheemsarmy 
#CheemsBSC 
#CheemsETH 
#CheemsAVAX 
#CheemsInuArmy 
#elonmusk 
#cryptocurrency 
#Binance    
#CZBinance 
#Kucoin    
too the moon🚀🚀🚀🚀🚀 https://t.co/xfWP8rGX9c"
1698,2022-12-04 15:32:46+00:00,"@mappingnetworks @cesarmursiya JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/QPTjYWJUhT"
1699,2022-12-04 15:32:43+00:00,"@Zoned_inout @_________nft JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/16YUAROrQB"
1700,2022-12-04 15:32:36+00:00,"@shibburn JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/SwHL359S0F"
1701,2022-12-04 15:32:34+00:00,"@DigitalMoneyBo1 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Ow6HKyNbdJ"
1702,2022-12-04 15:32:34+00:00,Elon Musk's Twitter Antics Are Tarnishing Tesla – Just As Its EV Rivals Are Catching Up - Forbes https://t.co/ItScfW9WQX #elonmusk #elon #twitter
1703,2022-12-04 15:32:33+00:00,"EM @elonmusk Memorial service for Jiang Zemin, Tesla enters Thailand, IPEF meeting - Nikkei Asia https://t.co/fIwmdjdqP1 #ElonMusk #Tesla #SpaceX"
1704,2022-12-04 15:32:32+00:00,What are chances @elonmusk has seen my tag… #Elonmusk #donate come and visit our school 🤪
1705,2022-12-04 15:32:25+00:00,"@crypto_and_tech JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Qa4NsmMRuB"
1706,2022-12-04 15:32:21+00:00,Thanks #tesla my new Model S does anything better then my old 2014 Model S 85 🫶. Thanks #Elonmusk https://t.co/bbdIQI6G87
1707,2022-12-04 15:32:16+00:00,"@krabs04 JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/mFLLLH2Fb1"
1708,2022-12-04 15:32:16+00:00,"@crypto_and_tech JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/oLPI9BdAwt"
1709,2022-12-04 15:32:13+00:00,"#Twitter is now relying more on #AI to identify harmful #content, says its new trust &amp; safety chief

https://t.co/7pE13SHBxo…

#moderation #bigtech #socialmedia #safty #artificialintelligence  #elonmusk 

@Paula_Piccard @Shirastweet @ipfconline1 https://t.co/iQugCY9FTA"
1710,2022-12-04 15:32:06+00:00,"@Mumtazdoll JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/UPkeOxE50Q"
1711,2022-12-04 15:31:58+00:00,"@elonmusk https://t.co/lIpjdzVybF

[CANCELED] Twitter-Gate
@elonmusk 

FEAT.
@RickandMorty 

#HunterBidensLaptop #HunterBiden #hunterslaptop #bidenlaptop #BidenCrimeFamilly #TWITTERGATE #TwitterOFF #TwitterMigration #republicans #democrats #ELONMUSK #election #twitterfiles #twitterfiles2"
1712,2022-12-04 15:31:55+00:00,"@Cryptonews_360_ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/GtygqoP85f"
1713,2022-12-04 15:31:49+00:00,Holy shit Elon Musk replied to Critical Drinker! 🤟😭😂 @TheCriticalDri2 #TheCriticalDrinker #YouTube #ElonMusk @ElonMusk #Twitter @Twitter https://t.co/cyAKMMyAEp
1714,2022-12-04 15:31:47+00:00,"@mayemusk @Tesla @ElonGoatToken ($EGT) has a DEV TEAM with members that have built BILLION DOLLAR CORPORATIONS. This Token is next in line for a MARS SHOT - Don’t miss this Gem! 

#elongoat #egt #elongoattoken #claimyourgoat #ElonistheGoat #memecoin $EGT #elonmusk https://t.co/vyRAGSIYG2"
1715,2022-12-04 15:31:45+00:00,"@DerekTMcKinney JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/yKsctPvlum"
1716,2022-12-04 15:31:42+00:00,"@DaCryptoPirates @ElonGoatToken is the best community. They have an amazing ideas for long lasting token .
#egt #egtarmy #ElonGOAT $EGT  #Elongoattoken #ElonistheGoat #claimyourgoat #elonmusk https://t.co/IdEUbAILEc"
1717,2022-12-04 15:31:39+00:00,"“The Prophet and The Space Aliens"" follows Rael, who after an alleged encounter with extraterrestrials - that appointed him the ""last prophet"" - became the founder and leader of the world’s biggest UFO religion.

https://t.co/SkTjNkK6vq

#raelism #Kanye #Elonmusk https://t.co/MU6qThg2Kx"
1718,2022-12-04 15:31:35+00:00,"@mayemusk @Tesla Hi Sir,

Please check @ElonGoatToken 🐐🐐👀👀🔥🚀
@elonmusk #ElonMusk #ElonGoatToken #ElonGoat #EGT #ClaimYourGoat #memecoin #ElonistheGoat

$EGT is building a huge monument of @elonmusk 👀👀 and will deliver it to him 🔥🔥🐐🐐🚀🚀👀👀 https://t.co/SL4p2HC6tM"
1719,2022-12-04 15:31:35+00:00,"ISRO's open infrastructure is giving wings to startups. Awais Ahmed walked around SpaceX's hangar gazing at the sleeping Falcon 9s - reusable rockets....
Read More: https://t.co/t1b4jRn5ac
#news #blnnetwork #businesslivenews #bln #BREAKING #elonmusk #SpaceX #Rocket #earth #ISRO https://t.co/UMq1ra1hDH"
1720,2022-12-04 15:31:34+00:00,"@ProRealCode JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/hiGPv3I5of"
1721,2022-12-04 15:31:25+00:00,"@Rkanojia57Rajat JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9i0Uabrl0p"
1722,2022-12-04 15:31:24+00:00,"@yurosako @cryptocomnft @DamianSpriggs JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/rKnGs7w6XQ"
1723,2022-12-04 15:31:19+00:00,"@elonmusk @TwitterSafety Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/jrPyIz6Iee"
1724,2022-12-04 15:31:19+00:00,"@Xu1mjF JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/VssgCykx91"
1725,2022-12-04 15:31:16+00:00,"Watching the reverberations in the press after #ElonMusk dropped the bomb #twitterfiles yesterday. Funny, no word at all in the German MSM. The EU apparently wanting to shut down Twitter before the Tsunami rolls over to Europe. Elon, you are a hero!"
1726,2022-12-04 15:31:13+00:00,"@Terence89204309 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/QDxtaR7548"
1727,2022-12-04 15:31:12+00:00,"HELLO TWITTER
I'M HERE TO CHANGE THE WORLD
#Elonmusk #twitterfiles #YouTube https://t.co/EBEtq7vtd2"
1728,2022-12-04 15:31:11+00:00,"@elonmusk @AutismCapital Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/rXho4kwrB1"
1729,2022-12-04 15:31:03+00:00,"@elonmusk Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/RlFPg4r27s"
1730,2022-12-04 15:31:02+00:00,"@mayemusk @Tesla The preparations for the #ElonGoat #Holidays tour are underway and the @ElonGoatToken partners are all on board! 

@elonmusk and #crypto communities are excited 

Let’s have a goatish celebration 🏴‍☠️ #Crypto #Binance #Elongoattoken #ElonGOAT #ELONMUSK #ElonistheGoat #GOAT𓃵 #goat https://t.co/ol6qZigs8k"
1731,2022-12-04 15:31:01+00:00,"@sm_telecomm JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/BTlbqGDjjC"
1732,2022-12-04 15:31:00+00:00,"#BalenciagaGroomers 
#pedos 
#savethechildern 
#Elonmusk 
#help 
#trafficking 
#ThisGuyIsSick 
#twitterfiles 

@elonmusk please don't ignore this https://t.co/v5o0NiUaH1"
1733,2022-12-04 15:30:55+00:00,"@elonmusk @mishaboar Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/kyhFrhsh2w"
1734,2022-12-04 15:30:50+00:00,"@ExchangeWhales JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/etEDPDRsdj"
1735,2022-12-04 15:30:48+00:00,"@elonmusk Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/HosoqxqUCJ"
1736,2022-12-04 15:30:48+00:00,"@mayemusk @Tesla @PPathole
 
@1goonrich
 
@davidgokhshtein
 
@cz_binance

ElonGoat is going huge, get on this ride to Mars before Elonmusk recognise his Goat and statue of ElonGoat
#ElonMusk  #claimyourgoat #ElonGOAT #egt #ElonistheGoat https://t.co/YlVuFhazYs"
1737,2022-12-04 15:30:48+00:00,#ElonMusk What is COP29 https://t.co/xVROpi7LyP
1738,2022-12-04 15:30:45+00:00,"@News1Lead JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/s7n2I2qvpg"
1739,2022-12-04 15:30:44+00:00,"@Oishii_Moechann JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/nmZSSPOWFl"
1740,2022-12-04 15:30:41+00:00,"@mayemusk @Tesla Want a good investment?
$EGT - 
@ElonGoatToken

I dont care about how the chart looks, watch these guys work. 

Im all in.

#ElonGOAT #Elongoattoken #egt #egttoken #ClaimYourGoat #ElonistheGoat #elonmusk 
@elonmusk https://t.co/kqngjBNQsQ"
1741,2022-12-04 15:30:38+00:00,"@0xAdRock JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/6n3KvXS4Lj"
1742,2022-12-04 15:30:34+00:00,"@mayemusk @Tesla @ElonGoatToken is the best community. They have an amazing ideas for long lasting token .
#egt #egtarmy #ElonGOAT $EGT  #Elongoattoken #ElonistheGoat #claimyourgoat #elonmusk https://t.co/GAqPGd7XnU"
1743,2022-12-04 15:30:33+00:00,"@tanvir6577 @AlinaCristani @trafficsecrets4 @tanvir7765 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/TSWsGQ7Be4"
1744,2022-12-04 15:30:31+00:00,"@vincent13031925 Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/mAcH6GKTFf"
1745,2022-12-04 15:30:28+00:00,"@binance @cz_binance #CheemsInu 
#Cheemsarmy 
#CheemsBSC 
#CheemsETH 
#CheemsAVAX 
#CheemsInuArmy 
#elonmusk 
#cryptocurrency 
#Binance    
#CZBinance 
#Kucoin    
too the moon🚀🚀🚀🚀🚀 https://t.co/GT8xLxwM7m"
1746,2022-12-04 15:30:23+00:00,"@MikeSievert @TMobile Buy it out🫡🫡🫡🫡
Before someone else buy 🫡🫡
#telegram #ElonMusk #username 
 https://t.co/Rl8vaks1w7 https://t.co/3ZnxEDPuzf"
1747,2022-12-04 15:30:23+00:00,"@s_q_e_r_l JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/xMe0i72Q9k"
1748,2022-12-04 15:30:21+00:00,"@DevblixT @crypto_is_good JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/oVgU43qxWY"
1749,2022-12-04 15:30:20+00:00,"Movie promotion on Twitter may be affected under Musk regime

#MoviePromotion #Twitter #ElonMusk
https://t.co/uMZvOcLM6h"
1750,2022-12-04 15:30:18+00:00,"@nab_bale JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1wGEWtWpxp"
1751,2022-12-04 15:30:16+00:00,"@BTC_PD_Alerts JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/PaNbW32mhI"
1752,2022-12-04 15:30:14+00:00,"@BuildingTunnels @Valkyrae JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/r8vs2Q9BrM"
1753,2022-12-04 15:30:12+00:00,"@Saketagarwal234 @rajtoday @mid_day @mumbaimatterz @LocalPressCo @myBESTBus JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/eKp6C3gZGv"
1754,2022-12-04 15:30:08+00:00,"@IsisWise JOIN @FrogXmas -a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/YaB3MZZwXI"
1755,2022-12-04 15:30:07+00:00,"@ExchangeWhales JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/a89BPIiT3x"
1756,2022-12-04 15:30:06+00:00,"@DaCryptoPirates @PPathole
 
@1goonrich
 
@davidgokhshtein
 
@cz_binance

ElonGoat is going huge, get on this ride to Mars before Elonmusk recognise his Goat and statue of ElonGoat
#ElonMusk  #claimyourgoat #ElonGOAT #egt #ElonistheGoat https://t.co/sPMW3KNPOD"
